level,type,Region/economy,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
3,region,Latin America and the Caribbean,8536.8303,11204.45071,16066.63777,13823.43875,27668.63888,29842.59397,43527.51959,65873.36952,71028.96918,88559.50531,79827.4908,72784.75789,56379.49291,45621.36813,68117.52421,76915.63297,74031.32366,117109.5555,138905.6937,86021.17117,160752.6146,201354.9871,196618.7647,191577.0973,164601.5784,156465.168,134390.0161,155881.9383,154457.5465,158201.1943,91843.85171,139948.3039,195859.2657,193179.2364
4,region,South and Central America,8099.7303,10717.55071,15515.33777,13116.53875,26813.69976,28977.79397,42886.91959,64245.86952,69217.40918,86024.70531,77711.16816,70251.91789,54187.49291,43465.56813,65602.88121,74144.74897,71021.22366,113671.1555,131768.4937,82550.30117,157773.8402,198700.0397,194811.3789,190009.8958,161050.5161,153052.7804,130974.0376,151518.4257,151742.8116,154255.8059,87938.18201,137314.486,192315.3301,189431.1741
5,region,South America,5044.1873,5444.37771,10535.24477,8046.95375,14976.61276,18612.67047,32578.38659,49255.01252,52557.63698,69643.7149,57099.00523,37826.83148,27986.2709,22688.4876,37026.33059,44080.15782,43641.57593,73542.74829,94355.57847,60057.82075,124193.381,163969.5581,163813.0831,131568.7081,118918.2761,105938.6389,89141.3894,106186.197,106680.3207,110223.9082,55592.25738,94676.56645,145965.2087,142768.8877
6,country,Argentina,1836,2439,4430.978,2793.085,3634.932,5609.423,6948.537,9160.272,7290.657,23987.696,10418.314,2166.137,2148.908,1652.011,4124.705,5265.263,5537.34779,6473.15776,9725.55313,4017.15892,11332.71863,10839.93094,15323.93392,9821.66186,5065.33554,11758.99401,3260.16434,11516.86146,11716.58357,6649.188,4884.128,6902.84,15408.35,22910.96
6,country,"Bolivia, Plurinational State of",67,95.7,122.1,123.6,130.2,374.3,429.3,854,1026.05,1010.488,736.40461,705.76596,676.5701,197.40101,85.45997,-238.62,280.86335,366.29424,512.57302,423.02907,642.94799,858.94107,1059.96539,1749.55798,656.566,554.644,335.36553,712.47414,302.36878,-216.637,-1129.49,583.5764,6.23698,293.6921
6,country,Brazil,988.8,1102.2,2061,1290.9,2149.9,4405.122,10791.687,18992.934,28855.61,28578.43,32779.24,22457.353,16590.204,10143.525,18145.883,15066.292,18822.208,34584.901,45058.156,25948.58,77686.848,97421.786,82059.83,59089.345,63845.886,49961.36699,53700.38366,66585.35,59823.67,65386.3,28322.28,50651.37,73352.2,65897.22
6,country,Chile,661.2,822.1,935.3,1034.2,2583,2956.1,4814.616,5271.4,4627.81798,8761.01622,4860,4199.8,2550,4333.66936,7241.04262,7096.89041,7426.27499,12571.55989,15518.19228,14166.41847,15033.19418,22633.6122,26708.10711,26302.62895,25566.07495,19764.0998,10522.71621,6694.60403,13030.51936,14403.43,11291.57,12627.43,16881.86,21026.94
6,country,Colombia,500,456.9,728.7,959.1,1446.49726,968.36827,3111.67659,5562.21636,2828.82626,1507.90713,2436.46,2541.943,2133.698,1720.493,3115.636,10235,6751,8886,10564,8035,6430,14647,15040,16210.41902,16168.70171,11620.53265,13857.93772,13700.88045,11298.69277,13989.15403,7458.62498,9561.33528,17182.52135,17446.18173
6,country,Ecuador,126.1795,160.1431,177.8969,473.725,576.3265,452.4602,499.6533,723.9358,869.9729,648.4153,-23.43937,538.56858,783.261,871.513,836.93959,493.41384,271.42885,193.87253,1057.36802,308.61089,165.86632,646.07736,567.4103,727.06421,776.64895,1331.30334,764.19087,629.58241,1389.199,979.0205,1094.851,648.0102,879.3738,372.3123
6,country,French Guiana,2.02,0.00001,0.16,0.15,0.03,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,country,Guyana,7.9,12.34,146.606,69.537,106.694,74.415,92.914,52,44,46,67.1,56,43.6,26.1,30,76.8,102.4,152.4,178,164,198,246.8,293.66,214.02,255.23,121.71,57.99908,212.15138,1231.06,1695.29322,2085.89437,4468.10466,4393.4,7197.9
6,country,Paraguay,71.0558,80.9956,117.0755,69.6139,122.546,94.5,78.9537,178.79436,211.55384,99.98925,137.93823,63.01008,2.04389,28.46064,69.55653,41.999,161.42945,452.83727,316.79671,112.1792,633.77268,679.2452,774.95226,509.57366,675.20964,498.36542,637.22553,413.34835,174.97224,333.64106,149.09452,185.49191,724.82816,240.71654
6,country,Peru,41.1,-7,-79,760.589,3289.187,2556.982,3471.149,2139.26,1643.949,1940.009,809.69676,1144.26,2155.837,1335.00707,1599.03839,2578.71937,3466.53106,5490.96131,6923.65128,6430.65296,8454.62759,7682.26111,13622.4851,9826.00254,4536.70225,8206.47679,6458.52186,6530.19282,6761.18579,6361.622,-824.753,6271.629,12025.85,3330.602
6,country,Suriname,-76.8,18.5,-54.3,-46.6,-30.2,-20.6,19.1,-9.2,9.1,-61.5,-97.2,-26.8,-73.6,-76.1,-37.3,28,-163.4,-246.7,-231.4,-93.4,-247.7,69.79132,173.72333,187.60386,164.09842,266.74146,299.98714,98.20302,119.19076,-7.78468,0.34884,-124.045,3.3514,-64.792
6,country,Uruguay,41.54,32.34,11.3,101.5,154.5,156.6,136.8,126.4,164.1,235.264,273.491,296.79386,193.74891,416.40752,332.36949,847.4002,1493.49244,1329.46429,2105.68803,1528.59124,2289.1056,2504.1129,2216.01565,4250.83099,2235.82262,1085.40448,-1821.10254,-590.45103,-11.1216,2017.68104,755.70867,1936.824,3456.237,3429.155
6,country,"Venezuela, Bolivarian Republic of",778.192,231.159,1937.42837,417.55385,813,985,2183,6202,4985,2890,4701,3683,782,2040,1483,2589,-508,3288,2627,-983,1574,5740,5973,2680,-1028,769,1068,-317,844,-1367,1504,964,1651,688
5,region,Central America,3055.543,5273.173,4980.093,5069.585,11837.087,10365.1235,10308.533,14990.857,16659.7722,16380.99041,20612.16293,32425.08641,26201.22201,20777.08053,28576.55062,30064.59115,27379.64773,40128.40719,37412.91518,22492.48042,33580.45921,34730.48159,30998.29579,58441.18774,42132.24002,47114.14149,41832.64815,45332.22866,45062.49088,44031.89776,32345.92463,42637.91956,46350.12138,46662.28642
6,country,Belize,19,15.05,17.8,13.6,18.814,20.7625,16.58,11.946,18.986,53.579,23.341,61.163,25.461,-10.925,111.496,126.9085,108.8285,143.1405,169.6685,108.84,97.2205,95.34853,189.20141,95.15672,152.74378,64.61482,43.98741,24.49469,118.27555,93.91025,76.2028,125.4955,140.90795,49.72532
6,country,Costa Rica,162.4,178.4,226,246.7,297.6,336.9,427,406.9,611.7,619.46921,666.94378,608.64849,824.62617,692.11101,975.90765,1364.13391,1702.49674,2088.46943,2319.94118,1443.5697,1683.54524,2461.4832,2258.09003,2741.09178,2926.64577,2751.87848,2203.94838,2778.31402,2487.1804,2812.26129,1762.65539,3231.05176,3163.86923,3921.385
6,country,El Salvador,1.9,25.2,15.3,16.4,0,38,0,59,1102.7,215.8,173.4,279,470.2,141.7,363.2,511.1,241.1,1550.6,903.1,365.8,-230.3,218.5,466.84142,179.20832,306.33942,396.61577,347.4248,889.07292,826.01,636.1682,24.4523,385.672,170.8602,759.7331
6,country,Guatemala,59.3,90.4,94.1,142.488,65.1,75.3,76.8,84.5,672.8,154.6,229.6,498.5,205.3,263.3,296,508.3,591.6,745.2,737.61109,522.32412,658.31247,1219.22906,1270.14513,1479.31272,1442.35365,1230.89472,1174.37206,1130.01766,980.65193,976.14102,934.87964,3461.7743,1442.107,1552.342
6,country,Honduras,43.5,52.1,47.6,52.1,41.5,69.4,90,127.652,99.0212,237.3372,381.65915,304.24292,275.16784,402.77952,546.7,599.8,669.1,927.5,1006.4,508.8,969.2,1014.4,1058.5,1059.7,1417.4,1203.5,1139.4,1175.8,961.3,498.1,418.6,738.7,920.3,1076.4
6,country,Mexico,2633.238,4761.498,4392.799,4388.801,10972.501,9526.3,9185.451,12829.556,12756.765,13935.805,18246.819,30056.232,24097.967,18269.315,25014.14697,25795.64874,21232.42249,32393.19726,29502.19441,17849.9466,27189.281,25632.5208,21769.3178,48354.4182,30351.2574,35943.8377,31189.0155,34017.29,34100.97,34617.08,28210.52,31828.84,36312.09,36058.04
6,country,Nicaragua,0.67,42,42,40,40,75.4,97,172.1,194.7,300,266.5,150.2,203.9,201.3,250,241.1,286.8,381.7,627.3,433.9,489.9,936.3,775.7,965.1,1076.8,967,989.1,1035.4,837.6,503,746.5,1220.1,1293.8,1230.1
6,country,Panama,135.535,108.525,144.494,169.496,401.572,223.061,415.702,1299.203,1203.1,864.4,623.9,467.1,98.6,817.5,1019.1,917.6,2547.3,1898.6,2146.7,1259.3,2723.3,3152.7,3210.5,3567.2,4458.7,4555.8,4745.4,4281.83937,4750.503,3895.237,172.1145,1646.286,2906.187,2014.561
4,region,Caribbean,437.1,486.9,551.3,706.9,854.93912,864.8,640.6,1627.5,1811.56,2534.8,2116.32264,2532.84,2192,2155.8,2514.643,2770.884,3010.1,3438.4,7137.2,3470.87,2978.7744,2654.94745,1807.3858,1567.20153,3551.06225,3412.3876,3415.97854,4363.51265,2714.7349,3945.38833,3905.6697,2633.81791,3543.93565,3748.06232
5,country,Antigua and Barbuda,58.75,54.79259,19.64815,15.24074,24.78889,31.48519,19.35185,22.94444,22.77407,51.79142,43.11593,98.45222,65.86506,166.32114,80.36659,220.96337,358.82016,338.20473,158.78377,80.64665,96.67921,65.1606,133.07084,94.66253,51.15384,139.53068,105.20973,139.97232,192.55427,118.3763,62.09319,296.46108,325.69497,326.68771
5,country,Barbados,11.21328,7.42492,14.45,9.40211,12.95,11.80375,15.83648,18.2035,29.16048,37.53951,73.69694,91.50491,228.34325,184.70129,228.3345,390.0614,342.2675,476.40458,615.12288,255.29191,446.33869,455.83116,526.87653,117.80215,592.43835,417.90657,269.33493,206.15736,241.5965,215.37013,262.1,238.73506,200,224.9
5,country,Dominica,7.56,15.22037,20.38148,13.2,22.6,54.09259,17.8,21.11481,6.51111,17.95556,17.5963,17.11593,20.11064,31.47214,26.17395,19.23556,25.90753,40.48677,56.54826,57.2355,42.86022,34.56334,58.52277,23.34834,16.67875,12.96538,48.48848,3.65514,96.51408,76.28234,5.22448,27.58038,11.58788,14.0187
5,country,Dominican Republic,132.8,145,179.7,189.3,206.8,414.3,96.5,420.6,699.8,1337.8,952.93,1079.1,916.8,613,909.04,1122.7,1084.6,1667.4,2870,2165.4,2023.7,2276.7,3142.4,1990.5,2208.5,2204.9,2406.7,3570.7,2535.3,3021,2559.6,3196.8,4098.8,4390.2
5,country,Grenada,13.14,15.27407,22.58148,20.24815,19.31111,19.97778,16.96296,33.5,48.68519,41.55185,37.40741,58.74815,54.48889,89.16667,65.01433,70.15713,89.78715,156.5548,134.83258,102.55636,60.42086,42.64818,31.48986,113.09151,95.24594,188.31314,113.89968,191.39995,225.68055,262.66867,160.32508,189.21744,172.20308,180.98719
5,country,Haiti,8,13.6,-1.8,-2.2,-2.8,7.4,4.1,4,10.76,30,13.25,4.94,5.7,13.8,5.9,26,160.6,74.5,29.8,55.47,178,119,156,161.92,99,105.68,104.9,374.86,105,75,25,51.299,39.3032,32
5,country,Jamaica,174.9,171.2,190.4,139.2,129.7,147.4,183.7,203.3,369.1,523.7,468.8,613.9,478.8,720.7,601.603,682.484,882.2,866.5,1436.6,540.9,227.6744,218.2,413.33345,544.74756,582.14874,924.97786,927.97672,888.83523,774.6206,665.41556,265.10055,320.50071,318.736,430.86667
5,country,Netherlands Antilles,8.101,33.408,40.056,11.006,21.508,-150,-59.832,-16.24358,5.02402,-14.74413,-0.60503,62.45251,74.89385,10.96648,21.77709,41.86034,-21.95531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,country,Saint Kitts and Nevis,48.78,21.44815,12.52963,13.75926,15.34815,20.47037,35.17407,19.67037,31.92593,57.73704,96.21481,88.23074,79.77169,75.61216,55.77147,92.99449,110.41563,134.48444,177.90603,130.75084,116.26848,109.63271,108.37533,136.1827,159.07741,131.31439,130.65289,53.8071,46.03608,44.32489,-0.49466,25.15355,47.22543,36.36835
5,country,Saint Lucia,45.9,59.41,40.94074,34.16296,32.52222,32.75185,18.41481,47.82593,83.3963,83.15185,53.74815,58.80741,51.93541,106.42593,76.52029,78.23343,233.93473,271.89107,161.21071,146.39759,121.29697,96.41643,73.55838,92.04144,105.50996,210.46721,175.35037,96.88915,57.91549,93.91886,97.17306,141.15574,77.74475,185.94883
5,country,Saint Vincent and the Grenadines,7.67,8.8963,13.9,31.4,47.28519,30.64074,42.64444,92.47037,88.95185,56.7963,37.74444,21.04037,34.04826,55.16445,65.68617,40.08731,109.11234,119.4069,159.24336,110.22167,97.21811,85.62386,115.11134,159.56892,134.84819,120.67681,56.79277,152.74908,27.81032,58.13419,56.88227,168.85537,67.93441,78.63134
5,country,Trinidad and Tobago,109.4,144.1,171,372.6,521,295.7,356.3,999.6,731.9,643.3,679.5,834.9,790.7,808.3,998.1,939.7,882.7,830,2800.8,709.1,549.4,41.04745,-1904.34765,-1129.96603,661.41351,176.82974,-23.59818,-470.88258,-700.1857,183.97277,1055.96915,-934.7818,-912.90355,-1105.00435
5,country,Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69.888,16.59,22.068,42.227,26.96167,30.41889,28.69028,35,32.65957
5,country,Anguilla,10.82,6.11481,15.42222,6.46667,11.14444,17.58148,33.22963,21.24444,28.06296,38.01111,39.71379,29.61889,33.23823,29.3923,91.75052,118.58413,143.18299,120.13214,100.84921,43.59165,11.40515,38.91734,43.54384,56.47082,79.76973,115.55627,114.33097,107.77539,215.92151,163.42419,69.18863,86.68733,102.17959,147.28227
5,country,Aruba,130.503,184.749,-16.25698,-2.56983,-58.77095,1.11732,84.46927,195.92179,83.57542,467.5419,-127.93296,-266.92737,332.12291,159.77654,-105.65238,-207.04278,221.34776,-469.73759,19.55307,-10.70141,236.87151,489.49721,-316.42458,227.31844,208.32402,-26.87151,27.5419,87.86228,110.17565,-136.11658,137.18346,143.04754,260.99078,-177.94215
5,country,Bahamas (the),-17.3,-1.3,0.3,27.1,23.4,106.8,87.8,210,847.00859,781.9,609.192,587.006,353.707,713.259,803.747,1054.31297,1492.10152,1622.81986,1512.31127,645.70251,1097.18766,1408.79944,1033.50725,1590.44273,3550.96734,712.5639,1259.53092,901.4482,947.43,610.9572,896.7839,1051.539,1254.832,1459
5,country,British Virgin Islands,18.35,4.86,-131.22,675.98,677.51,-576.71,1109.55,3636.65,8777.51871,7915.39887,8073.327,3791.26,5451.882,9660.121,28309.656,-7142.639,12029.088,37163.179,52554.448,42212.878,42386.82491,50788.16114,61121.51045,104804.7644,40462.00721,66712.74157,49022.94594,39609.97133,34389.70912,39103.36161,39619.63521,39361.49841,38118.55109,39889.38182
5,country,Cayman Islands,49.04,-8.54,27.49,459.76,467.07,50.31,1231.71,3150.87,4354.11,6475.83,9358.723,2133.108,2802.975,2602.57,3703.461,9506.484,24820.937,28210.535,19555.735,20298.045,20965.96264,31131.85511,21489.60474,34907.99432,46040.60977,80501.52546,58815.59079,15173.39523,20680.81178,28165.12898,23621.04943,25893.08921,24590.01985,28134.15504
5,country,Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.69832,146.53631,55.2514,34.25598,50.85263,54.68991,-15.01993,150.10249,146.43493,133.0464,172.67899,0,203.23045,155.74326,145.7004,164.05535,154.66881
5,country,Montserrat,9.58,8.02963,4.61481,4.85926,7.16667,3.03333,-0.31852,2.56667,2.56667,8.21481,2.29259,0.52852,0.63965,2.08062,2.3383,5.43766,3.99052,6.84513,12.68211,2.5615,3.55009,2.46385,2.61,3.73211,2.47845,1.27769,3.8226,3.60097,3.30063,1.29221,2.77656,2.19179,4.70391,6.95228
5,country,Sint Maarten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.63128,85.87709,39.65922,41.73305,-45.68215,19.60517,38.29508,53.14765,35.5442,54.70996,64.2483,-47.91508,73.86834,22.16746,26.81512,17.14591,37.30993
3,region,Oceania,293.36141,206.9029,191.24153,171.35105,168.19275,551.53612,172.03595,154.07159,297.88408,404.22239,116.36977,248.4164,139.51334,287.90065,395.93813,281.24786,1545.05448,1217.53614,2637.59953,2103.22344,1946.65396,2005.91588,3445.07208,2603.99212,2238.45583,1470.2879,1132.94998,912.5478,1301.18233,1524.67817,1021.40502,1279.06026,1397.77862,460.93827
4,country,Cook Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41129,10.46324,1.91864,11.55872,8.56911,5.31655,-2.20843,3.89241,5.64432
4,country,Fiji,84.13746,11.31774,38.58974,54.74228,71.51053,57.17008,16.53246,26.52942,144.85459,79.30423,2.95966,41.15714,30.45407,39.82551,250.02164,173.8647,581.7997,459.67161,682.05633,311.49813,176.35314,216.76454,277.72656,243.07724,379.57983,205.28027,389.84103,386.18594,470.97318,321.00641,240.63943,407.02529,103.8881,91.01717
4,country,Kiribati,0.29975,0.50866,0.47589,1.37907,0.5191,0.38769,0.5384,0.5121,0.43975,0.45163,0.72181,-0.27348,0.24979,0.67076,1.95367,2.60602,0.56843,1.15305,-1.26768,5,-6.602,-0.349,-2.386,0.838,2.632,-0.81982,1.80696,0.7848,-1.14436,-0.55828,2.62409,1.03138,2.89413,2.1832
4,country,Marshall Islands (the),0,0,0,0,0,0,0,0,0,0,0.739,0.739,0.839,-1.152,1.156,3.303,1.9,7.011,5.738,44.89,-9.357,-4.381,21.374,32.568,-8.029,-5.39364,-3.05585,5.8355,9.75205,4.17723,3.04506,0.49943,2.57391,2.03947
4,country,"Micronesia, Federated States of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2093,0,0,0,0,0,0,0,0,0
4,country,Palau,1,1,1,0,0,-0.21,0,0,0,0,3.17765,-1.43186,1.90101,4.59371,6.84504,4,33.28326,4.38324,4.74166,2.79087,2.68524,8.32613,21.63913,18.04111,39.86012,34.58316,63.719,44.503,50.605,44.712,43.1,31.441,72.014,47.81675
4,country,Papua New Guinea,155.413,116.719,104.3,61.9508,56.9504,454.569,111.294,28.5753,109.626,296.493,98.23303,63.77039,18.27881,101.02569,25.75608,33.5273,-6.87009,95.77284,-30.36936,423.20898,28.86783,-309.19834,25.0042,18.22224,-30.40111,27.97635,-39.76492,-180.17671,305.66346,335.17676,111.7676,-10.71249,458.40889,-424.80315
4,country,Samoa,6.6,3.19,5,5,3,3.44,1.16,19.99,3,-0.71852,-1.20681,1.41459,1.5994,2.7243,7.75734,3.75662,21.85339,6.90554,49.46127,9.60527,0.40842,14.87285,20.8892,13.95942,22.85646,26.81366,2.54997,9.07802,16.72212,-4.41675,4.26287,8.9812,4.85343,-2.95087
4,country,Solomon Islands,10.44,14.513,14.173,23.371,2.096,2.026,5.944,33.872,8.80463,9.9005,13.0283,-9.3133,-4.00199,-1.80069,5.68131,18.58087,44.29486,86.02601,74.95237,48.57332,165.92089,120.16958,23.89765,53.36162,21.69152,31.59716,38.60753,42.8399,24.83821,32.80862,9.13347,27.80485,43.90771,25.45911
4,country,Tonga,0.2,0.36,1.22,2.18,2.78052,1.02845,0.28499,-0.01053,0.04571,0.95815,9.2124,7.62866,4.69208,6.2445,37.48301,12.96937,17.17772,23.99882,46.33348,20.05417,24.71157,43.7838,31.11351,51.36127,56.0438,6.34916,16.62515,-15.67179,23.21081,-6.10838,3.82444,3.80404,7.49201,24.34381
4,country,Tuvalu,0,0,0,0,0,0,0,0,0,0,0,-0.009,-0.01,-0.011,-0.012,-0.011,-0.011,-0.011,1.688,1.751,0.455,-0.119,1.325,0.337,0.3,0.3,0.3,0.3,0.29886,0.29886,0.1,0.19943,0.19943,0.16629
4,country,Vanuatu,13.1112,25.4745,26.4529,25.9679,29.7862,31.0449,32.7321,30.2333,20.3834,13.4034,20.2561,18.0043,15.52465,19.73173,25.39583,27.5708,71.32076,56.92224,44.01287,31.71228,59.82214,70.46382,37.68452,1.0683,13.33654,30.99574,48.81309,38.24864,37.47107,52.80108,41.41099,43.10546,10.82755,9.26855
4,country,French Polynesia,22.16,33.82,0.03,-3.24,1.55,2.08,3.55,14.37,10.73,4.43,9.87472,23.68875,10.931,0,6.42002,7.81892,30.6495,58.24933,13.88403,21.84374,64.30373,130.55727,155.3542,99.20716,61.92878,26.00717,61.57579,90.03865,5.93784,12.73115,-15.54761,-25.62445,-9.4803,-6.49606
4,country,New Caledonia,0,0,0,0,0,0,0,0,0,0,-40.62609,103.04121,59.05552,116.04814,27.48019,-6.73874,749.08795,417.45346,1746.36856,1182.29568,1439.085,1715.02523,2831.45011,2071.95076,1658.44759,1081.1874,541.46899,488.66321,345.29537,723.48036,571.72813,793.71355,696.30735,687.24968
2,region,Least developed countries (LDCs),540.40782,1500.89168,1470.02619,1841.45417,1042.12956,1681.99316,2088.81672,3685.33129,4553.3749,5558.32929,4597.64242,5993.365,6434.10703,11080.04632,9611.90067,5812.20058,9455.91357,12467.1172,19279.9375,16090.1389,23993.64044,21116.31193,27597.84472,21274.19759,27491.4914,37611.85874,25672.26276,21151.62501,21656.49428,22493.63865,23995.93405,28693.82319,26667.52249,31299.18753
2,region,Landlocked countries (LLCs),606.35995,338.48527,572.3181,1865.78576,1629.08842,2794.44399,3351.16774,5160.28162,5707.81856,4323.12036,3996.99121,6238.50801,7890.17879,8842.93692,12283.08976,7009.14902,11631.16186,16138.5708,26529.58306,27402.23949,28386.79507,36516.28736,35020.91931,30683.39502,29361.51517,25127.96377,24415.27393,25134.33001,21681.05535,21974.84112,15343.71936,19899.41109,23598.68307,24255.48078
2,region,Small island developing states (SIDS),756.08246,749.10855,794.74542,1022.69825,1227.23535,1359.21391,1051.81722,2332.1726,3226.9667,3917.83336,3489.53144,3683.14493,3273.81138,3808.34333,4387.88439,5228.85086,6908.05786,8066.09488,12068.25885,6251.028,6397.14502,6632.39956,5443.97613,5124.43305,10002.23306,6438.65232,7185.82562,7522.15239,6228.03441,7142.53811,5989.54469,6060.5581,7263.16077,8336.84207